id_arc;lstpoints;parent;highway;nomvoie;surface
1052988746;[1887243200, 9676914058, 9676914056];1052988746;footway;;paving_stones
1052988747-1;[7567052000, 7567051999];1052988747;footway;;asphalt
1052988747-2;[7567051999, 6290764038];1052988747;footway;;asphalt
1052988748;[7567052003, 5480592819];1052988748;path;;asphalt
1052988749;[9676914059, 9048551373];1052988749;footway;;asphalt
1052988750;[9676914059, 6528389295];1052988750;footway;;
1052988751;[3513549751, 9676914059];1052988751;footway;;asphalt
1052988752;[9676914064, 9676914063, 9676914062, 7003820167];1052988752;footway;;asphalt
1052988753-1;[9676914064, 6155693629, 9676914065];1052988753;footway;;
1052988753-2;[9676914065, 9676914061];1052988753;footway;;
1067268356;[1890041784, 9799457000, 9799457001, 8995529472];1067268356;footway;;asphalt
1067268357-1;[8995529472, 9799457003];1067268357;footway;;
1067268357-2;[9799457003, 9799457004, 1797177093];1067268357;footway;;
1069963275;[9516486137, 5487073243];1069963275;footway;;concrete
1069963276;[5487073241, 5487073240];1069963276;footway;;
1078485607;[6285629100, 9676914064];1078485607;footway;;asphalt
1078485608;[7003820167, 9887201233];1078485608;steps;;
1078485609;[7003820167, 9887201236, 9887201235, 9887201234];1078485609;footway;;asphalt
1078525246;[9887512374, 388382479];1078525246;footway;Ruelle des Basques;
1078525247;[9887512373, 9887512374];1078525247;footway;Ruelle des Basques;
1078970506;[9891097359, 9891097388];1078970506;path;;
1078970507;[9891097360, 9891097384];1078970507;path;;
1078970508;[9891097361, 9891097380];1078970508;path;;
1078970509;[9891097362, 9891097376];1078970509;path;;
1078970510;[9891097363, 9891097372];1078970510;path;;
1078970511;[9891097364, 9891097368];1078970511;path;;
1078970531;[9891097393, 9891097394];1078970531;path;;
1083978669;[9933439335, 3554295998, 9933439336];1083978669;footway;;asphalt
1083978670;[9933439336, 9933439337];1083978670;footway;;paving_stones
1083978671;[9933439337, 3554296021];1083978671;footway;;
1085045638;[9942175353, 9942175352];1085045638;footway;;
1085045639;[6552508375, 9942175362];1085045639;footway;;
1085045640-1;[9942175371, 9942175370, 9942175369, 9942175368, 9942175367, 9942175352];1085045640;pedestrian;Placette André Béhotéguy;asphalt
1085045640-2;[9942175352, 9942175366, 9942175365, 9942175364, 9942175363, 9942175362];1085045640;pedestrian;Placette André Béhotéguy;asphalt
1085045640-3;[9942175362, 9942175361, 9942175360, 9942175359, 9942175358, 9942175357, 9942175356, 9942175355, 9942175354, 9942175371];1085045640;pedestrian;Placette André Béhotéguy;asphalt
1091059597-1;[3563710441, 8792418552];1091059597;living_street;;
1091059597-2;[8792418552, 3563710439, 3668903273, 7593196342];1091059597;living_street;;
1094494865;[711707605, 10024304212];1094494865;secondary;Avenue Duvergier de Hauranne;asphalt
1094494866;[10024304213, 711707605];1094494866;secondary;Avenue Duvergier de Hauranne;asphalt
1098230691-1;[10055688304, 10055688303, 7593174183];1098230691;footway;;paving_stones
1098230691-2;[7593174183, 7593213489];1098230691;footway;;paving_stones
1098230691-3;[7593213489, 7593213497];1098230691;footway;;paving_stones
1098230692;[10055688308, 10055688307, 1827160769];1098230692;tertiary;;
1098230693;[7593174179, 254521790, 10055688311];1098230693;footway;;asphalt
1098230694;[8300441489, 10055688311];1098230694;footway;;paving_stones
1098230819-1;[3874428774, 3914846153];1098230819;pedestrian;;paving_stones
1098230819-2;[3914846153, 10055655205, 10055655204, 10055655203, 10055655202];1098230819;pedestrian;;paving_stones
1098230819-3;[10055655202, 10055655201, 10055655200, 10055655199, 10055655198];1098230819;pedestrian;;paving_stones
1098230819-4;[10055655198, 10055655197, 10055655196, 10055655195, 10055655194];1098230819;pedestrian;;paving_stones
1098230819-5;[10055655194, 10055655193, 10055655192, 10055655191, 3874428776, 4419020414, 6480663697, 4419020416, 6480663696, 4419020415, 4419020413, 3874428774];1098230819;pedestrian;;paving_stones
1099393320-1;[7547642627, 7547642631];1099393320;footway;;
1099393320-2;[7547642631, 7547642604];1099393320;footway;;
1099393320-3;[7547642604, 10064725903];1099393320;footway;;
1105608648;[2441623387, 2441623386];1105608648;footway;;asphalt
1105608649;[10117225129, 10117225132];1105608649;footway;;
1105608650;[10117225130, 10117225131];1105608650;footway;;
1105608651;[10117225131, 10117225133];1105608651;steps;;
1105608652;[10117225132, 10117225133];1105608652;steps;;
1105608653;[10117225134, 10117225133];1105608653;footway;;
1105608656-1;[9676914061, 9676914060];1105608656;footway;;
1105608656-2;[9676914060, 9676914059];1105608656;footway;;
1105608657-1;[9676914061, 10117225134];1105608657;footway;;
1105608657-2;[10117225134, 10117225140, 10117225139];1105608657;footway;;
1105608658;[10117225141, 5992472297];1105608658;footway;;
1105608659;[10117225143, 10117225141];1105608659;steps;;concrete
1105608660;[10117225145, 6139237288, 10117225144];1105608660;footway;;asphalt
1107966299;[8742427998, 8742427997, 10137755148, 10137755147, 10137755146, 10137755145, 10137755144, 10137755143, 10137755142, 10137755141, 10137755140, 10137755139, 10137755138, 10137755137, 10137755136, 10137755135, 10137755134, 10137755133, 10137755132, 10137755131, 10137755130, 10137755129, 10137755128, 10137755127, 10137755126, 10137755125, 10137755124, 10137755123, 10137755122, 862953838, 862901873, 862943403, 5682475499, 5682475497, 5682475495, 5682475493, 5682475491, 5682475489, 5682475487, 5682475485, 5682475483, 5682475481, 863028667, 862886559, 863064398, 862955709, 863065921, 862915051, 862934672, 863096600, 4126967140, 706302705, 10137712748, 10137712746, 706302698, 10137712745, 706302691, 10137755121, 8742427998];1107966299;pedestrian;;asphalt
1108122025;[10139342013, 10139342012];1108122025;service;;asphalt
1108122026;[10139342015, 1797177098];1108122026;service;;asphalt
1108122027;[10139345417, 10139342016];1108122027;service;;asphalt
1108565476-1;[10143015162, 10143015161];1108565476;pedestrian;;sett
1108565476-2;[10143015161, 10143015160];1108565476;pedestrian;;sett
1108565476-3;[10143015160, 10142982580];1108565476;pedestrian;;sett
1108565476-4;[10142982580, 10143015159, 10143015158];1108565476;pedestrian;;sett
1108565476-5;[10143015158, 10143015157, 10142982578];1108565476;pedestrian;;sett
1108565476-6;[10142982578, 10143015156];1108565476;pedestrian;;sett
1108565476-7;[10143015156, 10143015155];1108565476;pedestrian;;sett
1108565476-8;[10143015155, 10143015154];1108565476;pedestrian;;sett
1108565476-9;[10143015154, 7820868069];1108565476;pedestrian;;sett
1108565476-10;[7820868069, 10143015162];1108565476;pedestrian;;sett
1108571054-1;[10142982584, 10142982582, 10142982581, 10142982580];1108571054;footway;;asphalt
1108571054-2;[10142982580, 10142982579];1108571054;footway;;asphalt
1108571054-3;[10142982579, 10142982578];1108571054;footway;;asphalt
1108571054-4;[10142982578, 10142982577, 9799457003];1108571054;footway;;asphalt
1108571055;[10142982583, 10142982584];1108571055;footway;;
1108571056-1;[7567051999, 8305294694];1108571056;footway;;
1108571056-2;[8305294694, 10142982585];1108571056;footway;;
1108571056-3;[10142982585, 10142982584];1108571056;footway;;
1111569354;[10169507247, 10169507246, 10169507245];1111569354;steps;;paving_stones
1111569355;[10169507248, 10169507247];1111569355;footway;;concrete
1112720862;[10180857301, 10180857300];1112720862;footway;;
1112720877-1;[3649039668, 10180877502];1112720877;cycleway;;
1112720877-2;[10180877502, 10180877501];1112720877;cycleway;;
1112720878;[10180877503, 10180877508];1112720878;cycleway;;
1112720879;[10180877505, 10180877504];1112720879;cycleway;;
1112720880;[10180877507, 10180877506];1112720880;cycleway;;
1112720882;[3455324230, 10180877513];1112720882;cycleway;;
1112720883;[10180877521, 3455324230];1112720883;footway;;
1112720884;[10180877522, 10180877523];1112720884;footway;;
1112720885;[1829836652, 10180877523];1112720885;steps;;
1112721311;[5464276986, 10180877501];1112721311;cycleway;;asphalt
1112721312-1;[10180877513, 10180857300];1112721312;cycleway;;
1112721312-2;[10180857300, 3455324232];1112721312;cycleway;;
1112721313-1;[3658634694, 5480072147];1112721313;cycleway;;
1112721313-2;[5480072147, 3455324233];1112721313;cycleway;;
1112721313-3;[3455324233, 5480072148, 10180877503];1112721313;cycleway;;
1112721313-4;[10180877503, 3642813915, 5480072146];1112721313;cycleway;;
1112721313-5;[5480072146, 3642813031];1112721313;cycleway;;
1112721313-6;[3642813031, 5998286463, 3649039667];1112721313;cycleway;;
1112721314;[5480072149, 3658634694];1112721314;cycleway;;
1112721315;[3649039667, 3649039668];1112721315;cycleway;;
1112723853;[10180904248, 10180904247];1112723853;footway;;concrete
1112723854-1;[10180904252, 10180904251, 10180904247];1112723854;footway;;concrete
1112723854-2;[10180904247, 10180904250, 10180904249];1112723854;footway;;concrete
1122053612;[10262503365, 10262503359];1122053612;footway;;paving_stones
1122053613;[10262503363, 10262503360];1122053613;footway;;paving_stones
1122053614-1;[10262503366, 10262503365];1122053614;pedestrian;Placette Berthe Baudet-Grimard;paving_stones
1122053614-2;[10262503365, 10262503364, 10262503363];1122053614;pedestrian;Placette Berthe Baudet-Grimard;paving_stones
1122053614-3;[10262503363, 10262503362, 10262503361, 10262503366];1122053614;pedestrian;Placette Berthe Baudet-Grimard;paving_stones
1124402299;[1829852854, 10282134125];1124402299;secondary;Boulevard Alsace-Lorraine;asphalt
1126056238-1;[6583692164, 10296967724, 10296967733, 10296967732, 10296967725, 10296967731, 10296967730];1126056238;pedestrian;;paving_stones
1126056238-2;[10296967730, 10296967726, 10296967727, 10296967729, 11302099126, 4868366909, 10296967728];1126056238;pedestrian;;paving_stones
1126056238-3;[10296967728, 6583692164];1126056238;pedestrian;;paving_stones
1127846449-1;[10311512440, 1806155799, 1887243115];1127846449;tertiary;Rue Tour de Sault;asphalt
1127846449-2;[1887243115, 840829607];1127846449;tertiary;Rue Tour de Sault;asphalt
1136706608;[10596273525, 10596273524];1136706608;path;;
1136706609;[10596273526, 10596273525];1136706609;path;;
1146013275;[5484528625, 848725724, 2437908739, 5484528626];1146013275;cycleway;Esplanade du Garage de la Nive;
1149711868;[10695360997, 10695360996];1149711868;service;;
1149711869;[10695360998, 10695360997];1149711869;service;;
1149726727;[7593050978, 1806155783, 595783555];1149726727;tertiary;Allée de la Poterne;asphalt
1149726728;[1879458852, 7593050977, 7593050978];1149726728;tertiary;Allée de la Poterne;asphalt
1150555220;[10702872566, 10702861256];1150555220;secondary;Boulevard Alsace-Lorraine;asphalt
1150555225;[10702861256, 3653092001];1150555225;secondary;Boulevard Alsace-Lorraine;asphalt
1151176431;[476450955, 10708960730, 10708960731, 10708960732];1151176431;unclassified;;
1152751878;[7531505242, 269247916];1152751878;living_street;Rue des Gouverneurs;asphalt
1152753836;[269247912, 5487050101, 269247910];1152753836;residential;Rue des Prébendés;sett
1156764522-1;[3732013420, 10757164595];1156764522;footway;;
1156764522-2;[10757164595, 7040731330];1156764522;footway;;
1156764523;[10757164596, 10757164595];1156764523;footway;;asphalt
1156764524-1;[9623699573, 10757164596];1156764524;footway;;
1156764524-2;[10757164596, 7040731329];1156764524;footway;;
1156764525;[10757164598, 10757164597, 10757164596];1156764525;footway;;asphalt
1156764527;[10757189506, 1890053023];1156764527;footway;;asphalt
1156764528-1;[10757189517, 10757189508];1156764528;footway;;asphalt
1156764528-2;[10757189508, 10757189507, 10757189506];1156764528;footway;;asphalt
1156764529;[10757189510, 10757189509];1156764529;footway;;concrete
1156764530;[10757189512, 10757189511];1156764530;footway;;concrete
1156764531;[10757189514, 10757189513];1156764531;footway;;concrete
1156764532;[10757189515, 10708960739];1156764532;footway;;asphalt
1156764533-1;[10757189523, 10757189522, 10757189521, 10757189520, 10757189519, 10757189518, 10757189515];1156764533;footway;;asphalt
1156764533-2;[10757189515, 10757189517];1156764533;footway;;asphalt
1156764533-3;[10757189517, 10757189516, 10757189524];1156764533;footway;;asphalt
1156764533-4;[10757189524, 10757189508];1156764533;footway;;asphalt
1156764534-1;[10757164596, 10757189532, 10757189531, 10757164598];1156764534;footway;;asphalt
1156764534-2;[10757164598, 10757189530, 10757189529, 10757189528, 10757189527, 10757189526, 10757189514];1156764534;footway;;asphalt
1156764534-3;[10757189514, 10757189512];1156764534;footway;;asphalt
1156764534-4;[10757189512, 10757189510];1156764534;footway;;asphalt
1156764534-5;[10757189510, 10757189525, 10757189524];1156764534;footway;;asphalt
1156764534-6;[10757189524, 10757189523];1156764534;footway;;asphalt
1165464863;[10840312598, 10840312597];1165464863;footway;;
1171258422;[254053907, 3605927459, 3605927460, 10883967070];1171258422;footway;;asphalt
1175924925;[10926458771, 10926458772];1175924925;footway;;paving_stones
1175924926;[10926458772, 10926458773];1175924926;steps;;metal
1175924927;[10926458774, 10926458775];1175924927;footway;;paving_stones
1175924928;[10926458776, 10926458775];1175924928;steps;;metal
1175924929;[10926458776, 10926458773];1175924929;footway;;metal
1175926163;[10926433662, 10926433664, 10926433663];1175926163;footway;;
1175926164;[6974014760, 10926433665, 10926433666, 10926433667, 10926433668, 10926433669, 10926433670, 10926433663];1175926164;footway;;
1175927954;[10926477217, 10926477218];1175927954;steps;;
1176280760;[10929128603, 10929144607];1176280760;footway;;paving_stones
1176280761;[10929128604, 10929144607];1176280761;steps;;paving_stones
1176280762;[10929144605, 10929143695];1176280762;footway;;paving_stones
1176280763;[10929144605, 10929144607];1176280763;steps;;paving_stones
1176280764;[10929144609, 10929144607];1176280764;footway;;paving_stones
1176280765;[2441501539, 10929144608, 10929128603];1176280765;footway;;paving_stones
1176280768;[10929144612, 10929144611];1176280768;footway;;paving_stones
1176280769;[10929144610, 10929144612];1176280769;footway;;paving_stones
1176284555;[10929143677, 10929143676];1176284555;footway;;paving_stones
1176284556;[255400671, 10929143677];1176284556;steps;;paving_stones
1176284559;[10929143683, 10929143682];1176284559;steps;;paving_stones
1176284560;[10929143686, 10929143684];1176284560;footway;;paving_stones
1176284561;[10929143684, 10929143687, 10929143685];1176284561;footway;;paving_stones
1176284562-1;[10929143688, 10929143682];1176284562;footway;;paving_stones
1176284562-2;[10929143682, 10929143685];1176284562;footway;;paving_stones
1176291709;[2441233897, 10929206789, 10929206788, 10929206787, 10929206786, 10929206785];1176291709;footway;;asphalt
1176291710-1;[10929206790, 1887243115];1176291710;footway;;
1176291710-2;[1887243115, 10929206792];1176291710;footway;;
1176291711;[2441233894, 5484526633, 2441233897];1176291711;footway;;asphalt
1176291712;[10929206804, 10929206803];1176291712;steps;;
1176291713-1;[10929206800, 1806155815];1176291713;footway;;asphalt
1176291713-2;[1806155815, 10929206785];1176291713;footway;;asphalt
1176291714-1;[10929206800, 10929206799, 10929206798, 10929206797, 10929206803];1176291714;footway;;asphalt
1176291714-2;[10929206803, 10929206796, 10929206795, 10929206794, 10929206793, 10929206792];1176291714;footway;;asphalt
1176291715;[6536947685, 10929206802, 10929206801, 10929206800];1176291715;footway;;
1176291716;[255400854, 10929206804];1176291716;footway;;
1176291784-1;[10929206792, 1887243121];1176291784;footway;;
1176291784-2;[1887243121, 10929231849, 1887243107];1176291784;footway;;
